1,Troides helena,ÉÑ·ïµû,,
1722,Polyommatus venus,Î¬ÄÉË¹ÑÛ»Òµû,,
1723,Polyommatus sarta,ÈøÑÛ»Òµû,,
1724,Polyommatus icarus,ÒÁÑÛ»Òµû,,
1725,Polyommatus icadius,ÒÇÑÛ»Òµû,,
1726,Polyommatus hunza,ºæÑÛ»Òµû,,
1727,Polyommatus forresti,·ğÑÛ»Òµû,,
1728,Polyommatus erigone,°£ÑÛ»Òµû,,
1729,Polyommatus nuksani,Å«ÑÛ»Òµû,,
1730,Polyommatus chrysopis,½ğÑÛ»Òµû,,
1731,Polyommatus tsvetaevi,×ÈÑÛ»Òµû,,
1732,Polyommatus namjagbarwanus,,,
1733,Polyommatus sinina,,,
1734,Polyommatus faxiani,,,
1735,Polyommatus annulata,,,
1736,Polyommatus kashgharensis,,,
1737,Polyommatus lama,,,
1738,Polyommatus amorata,,,
1739,Bibasis sena,¹³ÎÆÉ¡Åªµû,,
1740,Bibasis aquilina,µñĞÎÉ¡Åªµû,,
1741,Bibasis gomata,°×É¡Åªµû,,
1742,Bibasis vasutana,·´ÔµÉ¡Åªµû,,
1743,Bibasis miracula,´óÉ¡Åªµû,,
1744,Bibasis striata,ÂÌÉ¡Åªµû,,
1745,Bibasis harisa,ºÖÉ¡Åªµû,,
1746,Bibasis amara,¶úÉ¡Åªµû,,
1747,Bibasis oedipodea,ºÚ°ßÉ¡Åªµû,,
1748,Bibasis jaina,³È³áÉ¡Åªµû,,
1749,Hasora anura,ÎŞÖºÅªµû,,
1750,Hasora schoenherr,½ğ´øÖºÅªµû,,
1751,Hasora vitta,Î³´øÖºÅªµû,,
1752,Hasora taminata,ÒøÕëÖºÅªµû,,
1753,Hasora chromus,Ë«°ßÖºÅªµû,,
1754,Hasora danda,ÎŞ°ßÖºÅªµû,,
1755,Hasora badra,Èı°ßÖºÅªµû,,
1756,Hasora mixta,ÃÔÖºÅªµû,,
1757,Hasora malayana,,,
1758,Badamia exclamationis,¼â³áÅªµû,,
1759,Choaspes stigmatus,ºÖÓĞ±êÂÌÅªµû,,
1760,Choaspes benjaminii,ÂÌÅªµû,,
1761,Choaspes hemixantha,°ë»ÆÂÌÅªµû,,
1762,Choaspes xanthopogon,»ÆÃ«ÂÌÅªµû,,
1763,Erynnis pelias,Î÷·½ÖéÅªµû,,
1764,Erynnis montanus,ÉîÉ½ÖéÅªµû,,
1765,Erynnis tages,ÖéÅªµû,,
1766,Erynnis popoviana,²¨ÖéÅªµû,,
1767,Carcharodus flocciferus,»¨¿¨Åªµû,,
1768,Carcharodus alceae,æ¹¿¨Åªµû,,
1769,Spialia struvei,ÌìÉ½ÊÎÅªµû,,
1770,Spialia galba,»ÆÊÎÅªµû,,
1771,Spialia sertorius,»¨ÊÎÅªµû,,
1772,Spialia orbifer,Å·ÊÎÅªµû,,
1773,Pyrgus malvae,½õ¿û»¨Åªµû,,
1774,Pyrgus alveus,±±·½»¨Åªµû,,
1775,Pyrgus speyeri,Ë¹°İ¶û»¨Åªµû,,
1776,Pyrgus serratulae,É«À­»¨Åªµû,,
1777,Pyrgus alpinus,¸ßÉ½»¨Åªµû,,
1778,Pyrgus maculatus,»¨Åªµû,,
1779,Pyrgus bieti,ÖĞ»ª»¨Åªµû,,
1780,Pyrgus oberthuri,°ÂÊÏ»¨Åªµû,,
1781,Pyrgus dejeani,ÈıÎÆ»¨Åªµû,,
1782,Muschampia staudingeri,Ï¡µãÅªµû,Syrichtus staudingeri,
1783,Muschampia prometheus,ÆÕµãÅªµû,,
1784,Muschampia antonia,¿í´ø°×µãÅªµû,Syrichtus antonia,
1785,Muschampia cribrellum,É¸µãÅªµû,,
1786,Muschampia tessellum,ĞÇµãÅªµû,Syrichtus tessellum,
1787,Muschampia gigas,¼ªµãÅªµû,,
1788,Lobocla simplex,¼òÎÆ´øÅªµû,,
1789,Lobocla liliana,»Æ´øÅªµû,,
1790,Lobocla germana,ÇúÎÆ´øÅªµû,,
1791,Lobocla nepos,¹­´øÅªµû,,
1792,Lobocla bifasciata,Ë«´øÅªµû,,
1793,Lobocla proxima,Ç¶´øÅªµû,,
1794,Capila hainana,º£ÄÏ´óÅªµû,,
1795,Capila pencillatum,Ã«Ë¢´óÅªµû,,
1796,Capila lineata,ÏßÎÆ´óÅªµû,,
1797,Capila neolineata,ÄâÎÆ´óÅªµû,,
1798,Capila pieridoides,°×·Û´óÅªµû,,
1799,Capila translucida,´°°ß´óÅªµû,,
1800,Capila pauripunetata,Î¢µã´óÅªµû,,
1801,Capila phanaeus,ĞÑÎÆ´óÅªµû,,
1802,Capila omeia,¶ëÃ¼´óÅªµû,,
1803,Capila pseudomeia,Ğ¤Ã¼´óÅªµû,,
1804,Seseria sambara,°×¸¹ÉªÅªµû,,
1805,Seseria dohertyi,½õÉªÅªµû,,
1806,Seseria formosana,Ì¨ÍåÉªÅªµû,,
1807,Abraximorpha davidii,°×Åªµû,,
1808,Abraximorpha heringi,ºÚÂö°×Åªµû,,
1809,Abraximorpha esta,ÔÆÄÏ°×Åªµû,,
1810,Odontoptilum angulatum,½Ç³áÅªµû,,
1811,Caprona agama,²ÊÅªµû,,
1812,Caprona alida,°×²ÊÅªµû,,
1813,Sarangesa dasahara,Ë¢ëÖÅªµû,,
1814,Pseudocoladenia fatua,¶Ì´ø½óÅªµû,,
1815,Pseudocoladenia dan,»Æ½óÅªµû,,
1816,Pseudocoladenia dea,´ó½óÅªµû,,
1817,Pseudocoladenia festa,ÃÜ´ø½óÅªµû,,
1818,Pseudocoladenia pinsbukana,Ì¨Íå½óÅªµû,Coladenia pinsbukana,Ì¨Íå´°Åªµû
1819,Celaenorrhinus dhanada,´ïÄÈ´ïĞÇÅªµû,,
1820,Celaenorrhinus aurivittatus,Ğ±´øĞÇÅªµû,,
1821,Celaenorrhinus aspersus,ÊèĞÇÅªµû,,
1822,Celaenorrhinus maculosus,°ßĞÇÅªµû,,
1823,Celaenorrhinus oscula,»ÆÉäÎÆĞÇÅªµû,,
1824,Celaenorrhinus yaojiani,Ò¦ÊÏĞÇÅªµû,,
1825,Celaenorrhinus inexspectus,Ô½ÄÏĞÇÅªµû,,
1826,Celaenorrhinus consanguineus,Í¬×ÚĞÇÅªµû,,
1827,Celaenorrhinus pero,»ÆĞÇÅªµû,,
1828,Celaenorrhinus pulomaya,¼â³áĞ¡ĞÇÅªµû,,
1829,Celaenorrhinus horishanus,Ì¨ÍåĞÇÅªµû,,
1830,Celaenorrhinus kiku,¾ÕĞÇÅªµû,,
1831,Celaenorrhinus ratna,Ğ¡ĞÇÅªµû,,
1832,Celaenorrhinus kurosawai,ºÚÔóĞÇÅªµû,,
1833,Celaenorrhinus plagifera,ÍøĞÇÅªµû,,
1834,Celaenorrhinus sumitra,¼â³áĞÇÅªµû,,
1835,Celaenorrhinus patula,ËÄ´¨ĞÇÅªµû,,
1836,Celaenorrhinus leucocera,°×½ÇĞÇÅªµû,,
1837,Celaenorrhinus munda,½àĞÇÅªµû,,
1838,Celaenorrhinus tibetana,Î÷²ØĞÇÅªµû,,
1839,Celaenorrhinus vietnamicus,Ô½ÄÏĞÇÅªµû,,
1840,Celaenorrhinus victor,,,
1841,Celaenorrhinus chamunda,ÄÏÑóĞÇÅªµû,,
1842,Celaenorrhinus major,´óĞÇÅªµû,,
1843,Gerosis bhagava,°×°ß½İÅªµû,,
1844,Gerosis yuani,Ô¬ÊÏ½İÅªµû,,
1845,Gerosis sinica,ÖĞ»ª½İÅªµû,,
1846,Gerosis phisara,·ËÒÄ½İÅªµû,,
1847,Ctenoptilum vasava,Êá³áÅªµû,,
1848,Satarupa valentini,ËÄ´¨ìªÅªµû,,
1849,Satarupa zulla,Î÷²ØìªÅªµû,,
1850,Satarupa gopala,ìªÅªµû,,
1851,Satarupa nymphalis,òÌĞÍìªÅªµû,,
1852,Satarupa monbeigi,ÃÜÎÆìªÅªµû,,
1853,Satarupa formosibia,Ì¨ÍåìªÅªµû,,
1854,Satarupa splendens,,,
1855,Coladenia uemurai,Å­½­´°Åªµû,,
1856,Coladenia laxmi,»Æ´°Åªµû,,
1857,Coladenia agnioides,Ã÷´°Åªµû,,
1858,Coladenia agni,ÃàÑò´°Åªµû,,
1859,Coladenia igna,ÒÀ´°Åªµû,,
1860,Coladenia hoenei,»¨´°Åªµû,,
1861,Coladenia sheila,ÓÄ´°Åªµû,,
1862,Coladenia vitrea,²£´°Åªµû,,
1863,Coladenia neomaeniata,Ğ¤´°Åªµû,,
1864,Coladenia maeniata,´°Åªµû,,
1865,Coladenia buchananii,²¼ÊÏ´°Åªµû,,
1866,Coladenia nankoshana,,,
1867,Mooreana trichoneura,Ã«ÂöÅªµû,,
1868,Darpa hanria,´ïÅªµû,,
1869,Darpa striata,ÎÆÃ«Åªµû,,
1870,Pintara bowringi,Ğ¡°ß±üÅªµû,,
1871,Pintara melli,´ó°ß±üÅªµû,,
1872,Daimio tethys,ºÚÅªµû,,
1873,Tagiades gana,°×±ßÈ¹Åªµû,,
1874,Tagiades trebellius,ÄÏÑóÈ¹Åªµû,,
1875,Tagiades litigiosa,Õ´±ßÈ¹Åªµû,,
1876,Tagiades menaka,ºÚ±ßÈ¹Åªµû,,
1877,Tagiades cohaerens,¹ö±ßÈ¹Åªµû,,
1878,Tagiades vajuna,,,
1879,Halpe homolea,Õ­³áÅªµû,,
1880,Barca bicolor,Ë«É«ÖÛÅªµû,,
1881,Heteropterus morpheus,Á´Åªµû,,
1882,Leptalina unicolor,Ğ¡Åªµû,,
1883,Carterocephalus silvicola,»Æ³áÒøÅªµû,,
1884,Carterocephalus houangty,Óú°ßÒøÅªµû,,
1885,Carterocephalus palaemon,ÒøÅªµû,,
1886,Carterocephalus urasimataro,ÎÚÀ­ÒøÅªµû,,
1887,Carterocephalus pulchra,ÃÀÀöÒøÅªµû,,
1888,Carterocephalus abax,ÉäÏßÒøÅªµû,,
1889,Carterocephalus patra,ÒøÏßÒøÅªµû,,
1890,Carterocephalus alcinus,ÔÆÄÏÒøÅªµû,,
1891,Carterocephalus stax,Îå°ßÒøÅªµû,,
1892,Carterocephalus alcinoides,»Æ°ßÒøÅªµû,,
1893,Carterocephalus argyrostigma,»ùµãÒøÅªµû,,
1894,Carterocephalus avanti,Ç°½øÒøÅªµû,,
1895,Carterocephalus dieckmanni,°×°ßÒøÅªµû,,
1896,Carterocephalus micio,Ğ¡ÒøÅªµû,,
1897,Carterocephalus christophi,¿ËÀíÒøÅªµû,,
1898,Carterocephalus flavomaculatus,»ÆµãÒøÅªµû,,
1899,Carterocephalus chayuensis,²ìÓçÒøÅªµû,,
1900,Carterocephalus niveomaculatus,Ñ©°ßÒøÅªµû,,
1901,Astictopterus jama,ëç³áÅªµû,,
1902,Cupitha purreea,À¯ğëÅªµû,,
1903,Zographetus satwa,»ÆÉÑÖ×ÂöÅªµû,,
1904,Zographetus pangi,ÅÓÊÏÖ×ÂöÅªµû,,
1905,Zographetus hainanensis,º£ÄÏÖ×ÂöÅªµû,,
1906,Pithauria stramineipennis,éÂ³áÅıÅªµû,,
1907,Pithauria linus,ÄâéÂÅıÅªµû,,
1908,Pithauria murdava,ÅıÅªµû,,
1909,Pithauria marsena,»Æ±êÅıÅªµû,,
1910,Arnetta atkinsoni,Í»ĞëÅªµû,,
1911,Sebastonyma dolopia,Ğ±´øÅªµû,,
1912,Aeromachus catocyanea,×Ï´øïÉÅªµû,,
1913,Aeromachus kali,×ÏµãïÉÅªµû,,
1914,Aeromachus inachus,ºÓ²®ïÉÅªµû,,
1915,Aeromachus stigmatus,±êïÉÅªµû,,
1916,Aeromachus piceus,ºÚïÉÅªµû,,
1917,Aeromachus monstrabilus,Î÷²ØïÉÅªµû,,
1918,Aeromachus jhora,¿íïÉÅªµû,,
1919,Aeromachus pseudojhora,Äâ¿íïÉÅªµû,,
1920,Aeromachus propinquus,ºÚ°ßïÉÅªµû,,
1921,Aeromachus dubius,ÒÉïÉÅªµû,,
1922,Aeromachus pygmaeus,ÙªÈåïÉÅªµû,,
1923,Aeromachus bandaishanus,Íò´óïÉÅªµû,,
1924,Aeromachus matudai,ÎíÉçïÉÅªµû,,
1925,Aeromachus dalailama,»Æ°ßïÉÅªµû,,
1926,Aeromachus nanus,Ğ¡ïÉÅªµû,Ampittia nana,Ğ¡»Æ°ßÅªµû
1927,Parasovia perbella,ÅÁÅªµû,,
1928,Ochus subvittatus,»¢Åªµû,,
1929,Baracus vittatus,°ÍÅªµû,,
1930,Sovia grahami,°µÔµì¬Åªµû,,
1931,Sovia lucasii,»Æ°ßì¬Åªµû,,
1932,Sovia separata,´íÔµì¬Åªµû,,
1933,Sovia fangi,·½ÊÏì¬Åªµû,,
1934,Sovia subflava,»Æ³áì¬Åªµû,,
1935,Sovia albipectus,°×´½ì¬Åªµû,,
1936,Sovia eminens,ÏÔì¬Åªµû,,
1937,Onryza maga,Ú©Åªµû,,
1938,Ampittia dioscorides,»Æ°ßÅªµû,,
1939,Ampittia virgata,¹³ĞÎ»Æ°ßÅªµû,,
1940,Ampittia trimacula,Èı»Æ°ßÅªµû,,
1941,Halpe zema,°×´øº¨Åªµû,,
1942,Halpe sikkima,Îı½ğº¨Åªµû,,
1943,Halpe kumara,¿âº¨Åªµû,,
1944,Halpe parakumara,Äâ¿âº¨Åªµû,,
1945,Halpe knyvetti,ºÚº¨Åªµû,,
1946,Halpe mixta,ÃÔº¨Åªµû,,
1947,Halpe porus,Ë«×Óº¨Åªµû,,
1948,Halpe gamma,»Æ°ßº¨Åªµû,,
1949,Halpe paupera,ÅÁº¨Åªµû,,
1950,Halpe hauxwelli,ºÀº¨Åªµû,,
1951,Halpe wantona,Íßº¨Åªµû,,
1952,Halpe arcuata,°¢º¨Åªµû,,
1953,Halpe nephele,¶ëÃ¼º¨Åªµû,,
1954,Halpe dizangpusa,µØ²Øº¨Åªµû,,
1955,Halpe molta,Ä¥º¨Åªµû,,
1956,Halpe aucma,°Âº¨Åªµû,,
1957,Halpe filda,·Éº¨Åªµû,,
1958,Halpe handa,ººº¨Åªµû,,
1959,Halpe homolea,¶À×Óº¨Åªµû,,
1960,Thoressa baileyi,±´ÀûÍÓÅªµû,,
1961,Thoressa bivitta,ÒøÌõÍÓÅªµû,,
1962,Thoressa blanchardii,³¤±êÍÓÅªµû,,
1963,Thoressa fusca,°¼°êÍÓÅªµû,,
1964,Thoressa gupta,Ö±°êÍÓÅªµû,,
1965,Thoressa hyrie,ºÖÍÓÅªµû,,
1966,Thoressa kuata,»ÆÃ«ÍÓÅªµû,,
1967,Thoressa latris,áâÍÓÅªµû,,
1968,Thoressa luanchuanensis,èï´¨ÍÓÅªµû,,
1969,Thoressa monastyrskyi,ºÚ°ßÍÓÅªµû,,
1970,Thoressa pandita,ÎŞ±êÍÓÅªµû,,
1971,Thoressa pedla,ÙªÈåÍÓÅªµû,,
1972,Thoressa serena,ÈüÍÓÅªµû,,
1973,Thoressa submacula,»¨È¹ÍÓÅªµû,,
1974,Thoressa masuriensis,ÂíËÕÍÓÅªµû,Pedesta masuriensis,ÂíËÕÀïÅÇÅªµû
1975,Thoressa horishana,»ÆÌõÍÓÅªµû,,
1976,Thoressa viridis,ÂÌÍÓÅªµû,,
1977,Thoressa xiaoqingae,ÄÏÁëÍÓÅªµû,,
1978,Thoressa yingqii,ÇØÁëÍÓÅªµû,,
1979,Thoressa zinnia,Àö½­ÍÓÅªµû,,
1980,Thoressa maculata,¹ğ±±ÍÓÅªµû,,
1981,Thoressa cerata,,,
1982,Psolos fuligo,ÑÌÅªµû,,
1983,Koruthaialos rubecula,ºì±êÅªµû,,
1984,Koruthaialos sindu,ĞÂºì±êÅªµû,,
1985,Koruthaialos butleri,ÆÍºì±êÅªµû,,
1986,Scobura woolletti,ÎŞ°ßĞëÅªµû,,
1987,Scobura matsutarai,¶¼½­ÙÈĞëÅªµû,,
1988,Scobura cephaloides,³¤ĞëÅªµû,,
1989,Scobura coniata,ĞëÅªµû,,
1990,Scobura lyso,ÏÔÂöĞëÅªµû,,
1991,Scobura evansi,°£ÎÄË¹ĞëÅªµû,,
1992,Scobura hainana,º£ÄÏĞëÅªµû,,
1993,Scobura isota,,,
1994,Scobura parawoolletti,,,
1995,Scobura stellata,,,
1996,Idmon sinica,ÖĞ»ªÒÁÅªµû,Yanoancistroides sinica,
1997,Idmon flavata,»ÆÒÁÅªµû,,
1998,Idmon fujiananus,¸£½¨ÒÁÅªµû,Astictopterus fujiananus,¸£½¨ëç³áÅªµû
1999,Idmon bicolora,Ë«É«ÒÁÅªµû,,
2000,Iambrix salsala,ÑÅÅªµû,,
2001,Suastus gremius,ËØÅªµû,,
2002,Suastus minutus,Ğ¡ËØÅªµû,,
2003,Erionota torus,»Æ°ß½¶Åªµû,,
2004,Erionota grandis,°×°ß½¶Åªµû,,
2005,Gangara thyrsis,Ò¬Åªµû,,
2006,Gangara lebadea,¼â³áÒ¬Åªµû,,
2007,Matapa sasivarna,ÂÌÂêÅªµû,,
2008,Matapa aria,ÂêÅªµû,,
2009,Matapa druna,ÖéÂêÅªµû,,
2010,Matapa cresta,ÓğÂêÅªµû,,
2011,Matapa pseudodruna,ÄâÖéÂêÅªµû,,
2012,Matapa purpurascens,,,
2013,Ancistroides nigrita,ºÚÉ«¹³Åªµû,,
2014,Notocrypta paralysos,Õ­ÎÆĞäÅªµû,,
2015,Notocrypta feisthamelii,¿íÎÆĞäÅªµû,,
2016,Notocrypta curvifascia,ÇúÎÆĞäÅªµû,,
2017,Notocrypta pria,ÎŞµãĞäÅªµû,,
2018,Udaspes folus,½ªÅªµû,,
2019,Udaspes stellata,Ğ¡ĞÇ½ªÅªµû,,
2020,Isoteinon lamprospilus,ì½Åªµû,,
2021,Praescobura chrysomaculata,ÅşÅªµû,,
2022,Quedara flavens,»Æ´øçùÅªµû,,
2023,Hyarotis adrastus,Ï£Åªµû,,
2024,Hyarotis quinquepunctatus,Îå°ßÏ£Åªµû,,
2025,Creteus cyrina,Ã÷°ßÅªµû,,
2026,Pyroneura margherita,»ğÂöÅªµû,,
2027,Lotongus saralus,çóÅªµû,,
2028,Parnara guttata,Ö±ÎÆµ¾Åªµû,,
2029,Parnara batta,´ÖÍ»µ¾Åªµû,,
2030,Parnara ganga,ÇúÎÆµ¾Åªµû,,
2031,Parnara bada,ĞşÎÆµ¾Åªµû,,
2032,Parnara apostata,Ô²Í»µ¾Åªµû,,
2033,Borbo cinnara,ôÌÅªµû,,
2034,Pseudoborbo bevani,ÄâôÌÅªµû,,
2035,Pelopidas mathias,ÒşÎÆ¹ÈÅªµû,,
2036,Pelopidas agna,ÄÏÑÇ¹ÈÅªµû,,
2037,Pelopidas sinensis,ÖĞ»ª¹ÈÅªµû,,
2038,Pelopidas subochracea,½üô÷¹ÈÅªµû,,
2039,Pelopidas assamensis,Ó¡¶È¹ÈÅªµû,,
2040,Pelopidas conjuncta,¹ÅÍ­¹ÈÅªµû,,
2041,Pelopidas jansonis,É½µØ¹ÈÅªµû,,
2042,Tsukiyamaia macromaculata,°×°ßÅªµû,,
2043,Polytremis lubricans,»ÆÎÆ¿×Åªµû,,
2044,Polytremis eltola,Ì¨Íå¿×Åªµû,,
2045,Polytremis discreta,ÈÚÎÆ¿×Åªµû,,
2046,Polytremis zina,´ÌÎÆ¿×Åªµû,,
2047,Polytremis matsuii,ËÉ¾®¿×Åªµû,,
2048,Polytremis kiraizana,ÆæÀ³¿×Åªµû,,
2049,Polytremis suprema,´óÑş¿×Åªµû,,
2050,Polytremis gigantea,Ë¶¿×Åªµû,,
2051,Polytremis pellucida,Í¸ÎÆ¿×Åªµû,,
2052,Polytremis mencia,ºÚ±ê¿×Åªµû,,
2053,Polytremis theca,ºĞÎÆ¿×Åªµû,,
2054,Polytremis jigongi,ÌìÄ¿¿×Åªµû,,
2055,Polytremis nascens,»ªÎ÷¿×Åªµû,,
2056,Polytremis micropunctata,Å­½­¿×Åªµû,,
2057,Polytremis caerulescens,×Ï°ß¿×Åªµû,,
2058,Polytremis gotama,Î¢µã¿×Åªµû,,
2059,Baoris pagana,ÅÁ´ÌëÖÅªµû,,
2060,Baoris penicillata,Ë¢³á´ÌëÖÅªµû,,
2061,Baoris farri,´ÌëÖÅªµû,,
2062,Baoris leechii,ÀèÊÏ´ÌëÖÅªµû,,
2063,Caltoris septentrionalis,ºÚÎÆçæÅªµû,,
2064,Caltoris tulsi,×Ï°ßçæÅªµû,,
2065,Caltoris kumara,¿âçæÅªµû,,
2066,Caltoris cormasa,·½°ßçæÅªµû,,
2067,Caltoris aurociliata,½ğÔµçæÅªµû,,
2068,Caltoris cahira,·ÅõàçæÅªµû,,
2069,Caltoris bromus,ÎŞ°ßçæÅªµû,,
2070,Caltoris chimdroa,,C. sirius chimdroa,
2071,Telicota colon,³¤±êÅªµû,,
2072,Telicota besta,»ªÄÏ³¤±êÅªµû,,
2073,Telicota ohara,»ÆÎÆ³¤±êÅªµû,,
2074,Telicota ancilla,ºì³á³¤±êÅªµû,,
2075,Telicota augias,×Ï³á³¤±êÅªµû,,
2076,Telicota linna,ºÚÂö³¤±êÅªµû,,
2077,Telicota bambusae,,,
2078,Cephrenes chrysozona,½ğ°ßÅªµû,,
2079,Potanthus rectifasciatus,Ö±ÎÆ»ÆÊÒÅªµû,,
2080,Potanthus pseudomaesa,Äâ»ÆÊÒÅªµû,,
2081,Potanthus wilemanni,Î¬ÊÏ»ÆÊÒÅªµû,,
2082,Potanthus pallidus,µ­É«»ÆÊÒÅªµû,,
2083,Potanthus trachalus,¶ÏÎÆ»ÆÊÒÅªµû,,
2084,Potanthus juno,Ñö¹â»ÆÊÒÅªµû,,
2085,Potanthus motzui,Ä¥»ÆÊÒÅªµû,,
2086,Potanthus diffusus,ÃÖÉ¢»ÆÊÒÅªµû,,
2087,Potanthus flavus,ÇúÎÆ»ÆÊÒÅªµû,,
2088,Potanthus taqini,ËşÊÏ»ÆÊÒÅªµû,,
2089,Potanthus yani,Æ½Í»»ÆÊÒÅªµû,,
2090,Potanthus confucius,¿××Ó»ÆÊÒÅªµû,,
2091,Potanthus riefenstahli,ÀíÊÏ»ÆÊÒÅªµû,,
2092,Potanthus mara,ÂêÀ­»ÆÊÒÅªµû,,
2093,Potanthus nesta,Á¬´ø»ÆÊÒÅªµû,,
2094,Potanthus mingo,Á¬ÎÆ»ÆÊÒÅªµû,,
2095,Potanthus parvus,¿íÎÆ»ÆÊÒÅªµû,,
2096,Potanthus lydius,¾âÎÆ»ÆÊÒÅªµû,,
2097,Potanthus ganda,ÄáÑÇË¹»ÆÊÒÅªµû,,
2098,Potanthus palnia,¼â³á»ÆÊÒÅªµû,,
2099,Potanthus tibetana,Î÷²Ø»ÆÊÒÅªµû,,
2100,Taractrocera danna,´ï»ÆÅªµû,,
2101,Taractrocera ceramas,¿¨»ÆÅªµû,,
2102,Taractrocera flavoides,»ÆÅªµû,,
2103,Taractrocera tilda,Ô²³á»ÆÅªµû,,
2104,Oriens gola,Å¼ÂÂÅªµû,,
2105,Oriens goloides,Ë«×ÓÅ¼ÂÂÅªµû,,
2106,Thymelicus leoninus,±ªÅªµû,,
2107,Thymelicus sylvaticus,ºÚ±ªÅªµû,,
2108,Thymelicus lineola,Ïß±ªÅªµû,,
2109,Thymelicus sylvestris,ÓĞ°ß±ªÅªµû,,
2110,Thymelicus nervulata,ÂöÎÆ±ªÅªµû,,
2111,Hesperia comma,Åªµû,,
2112,Hesperia florinda,ºìÅªµû,,
2113,Ochlodes venata,Ğ¡ô÷Åªµû,,
2114,Ochlodes sylvanus,É­ô÷Åªµû,,
2115,Ochlodes similis,ËÆĞ¡ô÷Åªµû,,
2116,Ochlodes sagitta,Ğ¤Ğ¡ô÷Åªµû,,
2117,Ochlodes ochracea,¿í±ßô÷Åªµû,,
2118,Ochlodes linga,Í¸°ßô÷Åªµû,,
2119,Ochlodes lanta,¾»È¹ô÷Åªµû,,
2120,Ochlodes hasegawai,ËØô÷Åªµû,,
2121,Ochlodes flavomaculata,»Æ°ßô÷Åªµû,,
2122,Ochlodes thibetana,Î÷²Øô÷Åªµû,,
2123,Ochlodes formosana,Ì¨Íåô÷Åªµû,,
2124,Ochlodes subhyalina,°×°ßô÷Åªµû,,
2125,Ochlodes crataeis,»Æô÷Åªµû,,
2126,Ochlodes siva,Ñ©É½ô÷Åªµû,,
2127,Ochlodes bouddha,ÆĞÌáô÷Åªµû,,
2128,Ochlodes klapperichii,ÕëÎÆô÷Åªµû,,
2129,Eogenes alcides,ÒÉ°ÂÅªµû,,
2130,Pudicitia pholus,ĞßÅªµû,,
2131,Tapena thwaitesi,×¶Åªµû,,
